1; Draft.Scratch_smt_check_7_32736; 2026-04-10 13:50:29.035;
bind: 886000,422000,427000,403000,
cong: 384000,380000,143000,119000,150000,167000,158000,81000,71000,105000,208000,215000,214000,134000,118000,125000,165000,155000,80000,72000,419000,438000,
refl: 91000,51000,68000,37000,46000,25000,37000,
trans: 766000,645000,673000,486000,587000,249000,224000,224000,150000,231000,199000,193000,366000,317000,348000,247000,233000,254000,226000,202000,149000,215000,197000,
not_or: 164000,165000,199000,
or_pos: 470000,
implies: 363000,
parsing: 15921000,
aci_simp: 3657000,1372000,929000,987000,988000,988000,1084000,2111000,1231000,939000,954000,933000,987000,
not_symm: 81000,
subproof: 3585000,
equiv_pos2: 305000,99000,275000,992000,
reordering: 687000,
resolution: 1380000,835000,681000,497000,472000,629000,1080000,749000,381000,
contraction: 558000,
forall_inst: 960000,
implies_neg1: 513000,
implies_neg2: 530000,
__local_input: 142000,
__normalized_input: 1868000,1723000,1044000,1109000,1002000,997000,1254000,
rare_rewrite_eq-symm: 98000,90000,101000,102000,118000,100000,86000,104000,217000,
rare_rewrite_bool-impl-elim: 7333000,6436000,
rare_rewrite_bool-and-de-morgan: 9987000,10926000,8074000,6767000,6928000,7516000,7332000,6215000,
rare_rewrite_bool-double-not-elim: 245000,139000,

