1; Draft.Scratch_smt_check_7_5174; 2026-04-10 13:49:19.766;
bind: 345000,283000,253000,247000,
cong: 172000,151000,172000,117000,103000,151000,174000,
refl: 46000,
trans: 204000,260000,232000,234000,
choice: 71000,
or_neg: 176000,222000,258000,213000,207000,238000,191000,
or_pos: 253000,300000,
parsing: 10482000,
aci_simp: 1081000,1055000,
equiv_pos1: 100000,
equiv_pos2: 181000,102000,223000,236000,146000,165000,
reordering: 283000,397000,400000,279000,301000,363000,
resolution: 263000,206000,224000,347000,383000,316000,249000,257000,237000,296000,339000,188000,344000,276000,252000,395000,320000,386000,
sko_forall: 1538000,
contraction: 323000,307000,
forall_inst: 806000,791000,879000,837000,
connective_def: 222000,
__normalized_input: 3369000,808000,550000,641000,678000,
rare_rewrite_bool-impl-elim: 6215000,6776000,
rare_rewrite_bool-and-de-morgan: 6069000,
rare_rewrite_bool-double-not-elim: 157000,138000,

