1; Draft.Scratch_smt_check_7_4197; 2026-04-10 13:47:35.022;
bind: 161000,202000,282000,336000,
cong: 117000,189000,
refl: 66000,113000,
symm: 92000,173000,
trans: 141000,169000,135000,147000,260000,305000,255000,274000,
implies: 229000,
parsing: 2495000,
aci_simp: 1001000,1001000,1901000,1825000,
subproof: 2087000,
equiv_pos2: 32000,164000,54000,150000,
resolution: 146000,225000,240000,416000,452000,287000,418000,386000,
contraction: 368000,
forall_inst: 1190000,
implies_neg1: 301000,
implies_neg2: 268000,
__local_input: 121000,
miniscope_split: 238000,509000,
__normalized_input: 972000,1005000,935000,
rare_rewrite_bool-eq-false: 6086000,11702000,
rare_rewrite_bool-impl-elim: 23537000,11561000,

