1; Draft.Scratch_smt_check_7_31457; 2026-04-10 13:51:09.487;
bind: 431000,939000,902000,713000,
cong: 53000,68000,157000,148000,403000,316000,256000,
refl: 169000,223000,
symm: 198000,206000,
trans: 354000,463000,846000,798000,822000,680000,
equiv1: 610000,
or_pos: 880000,
parsing: 5193000,
aci_simp: 2723000,
equiv_pos2: 42000,52000,267000,540000,
reordering: 1147000,
resolution: 349000,305000,318000,366000,518000,819000,818000,
forall_inst: 2053000,
connective_def: 624000,867000,
__normalized_input: 12829000,11791000,12294000,12095000,11861000,11778000,
rare_rewrite_bool-impl-elim: 13276000,
rare_rewrite_bool-and-de-morgan: 6589000,12483000,12559000,
rare_rewrite_bool-double-not-elim: 351000,

