1; Draft.Scratch_smt_check_7_29450; 2026-04-10 13:50:55.061;
bind: 728000,612000,705000,624000,
cong: 147000,148000,
trans: 644000,681000,
or_pos: 713000,
implies: 604000,
parsing: 1080000,
not_symm: 432000,
subproof: 3112000,
equiv_pos2: 218000,207000,
reordering: 710000,
resolution: 745000,696000,824000,997000,845000,759000,721000,
contraction: 739000,
forall_inst: 1839000,
implies_neg1: 743000,
implies_neg2: 674000,
__local_input: 475000,
__normalized_input: 17943000,17791000,17683000,
rare_rewrite_eq-symm: 529000,529000,
rare_rewrite_bool-impl-elim: 12450000,12376000,

