1; Draft.Scratch_smt_check_7_28581; 2026-04-10 13:48:54.218;
bind: 405000,374000,405000,682000,
cong: 213000,212000,127000,117000,106000,162000,149000,80000,70000,101000,172000,207000,207000,133000,116000,107000,272000,228000,143000,122000,733000,671000,
refl: 47000,27000,34000,36000,44000,23000,31000,
trans: 340000,277000,300000,206000,222000,205000,182000,165000,141000,204000,172000,185000,344000,275000,295000,210000,216000,218000,192000,161000,279000,397000,470000,
not_or: 155000,151000,178000,
or_pos: 410000,
implies: 339000,
parsing: 15717000,
aci_simp: 1525000,1018000,895000,939000,915000,920000,971000,1557000,1039000,1696000,1788000,1803000,1696000,
not_symm: 65000,
subproof: 3339000,
equiv_pos2: 305000,103000,543000,1028000,
reordering: 649000,
resolution: 645000,340000,633000,445000,454000,593000,955000,757000,364000,
contraction: 510000,
forall_inst: 1682000,
implies_neg1: 881000,
implies_neg2: 488000,
__local_input: 174000,
__normalized_input: 1711000,1578000,934000,1028000,862000,864000,1101000,
rare_rewrite_eq-symm: 102000,76000,88000,87000,98000,288000,139000,173000,196000,
rare_rewrite_bool-impl-elim: 6177000,11590000,
rare_rewrite_bool-and-de-morgan: 5855000,5712000,5787000,5942000,5579000,5865000,18310000,11112000,
rare_rewrite_bool-double-not-elim: 92000,101000,

