1; Draft.Scratch_smt_check_7_13164; 2026-04-10 13:48:54.924;
bind: 265000,378000,427000,395000,
cong: 153000,138000,281000,150000,
trans: 202000,376000,
or_pos: 370000,
implies: 321000,
parsing: 3735000,
subproof: 2547000,
equiv_pos2: 267000,248000,369000,
reordering: 431000,
resolution: 221000,286000,381000,491000,572000,586000,409000,550000,
contraction: 558000,
forall_inst: 1293000,
implies_neg1: 408000,
implies_neg2: 402000,
__local_input: 164000,
__normalized_input: 1172000,1243000,973000,
rare_rewrite_eq-symm: 227000,287000,226000,
rare_rewrite_bool-impl-elim: 18328000,11517000,

