1; Draft.Scratch_smt_check_7_3691; 2026-04-10 13:48:00.278;
bind: 324000,257000,286000,251000,241000,
cong: 215000,110000,152000,159000,90000,136000,149000,216000,95000,122000,84000,158000,121000,218000,
refl: 114000,98000,58000,29000,26000,30000,
symm: 238000,
trans: 241000,250000,252000,259000,249000,185000,210000,
or_neg: 291000,441000,
or_pos: 667000,
and_pos: 158000,310000,
not_and: 293000,
parsing: 16505000,
aci_simp: 1081000,
qnt_join: 297000,
equiv_pos2: 497000,216000,86000,99000,187000,240000,
reordering: 271000,764000,1123000,442000,357000,
resolution: 155000,190000,160000,284000,379000,242000,240000,335000,333000,365000,490000,479000,526000,
contraction: 488000,
forall_inst: 1615000,1749000,
miniscope_split: 381000,
__normalized_input: 16983000,1451000,1426000,1434000,1434000,1908000,1260000,
rare_rewrite_bool-impl-elim: 6451000,20087000,
rare_rewrite_bool-and-de-morgan: 6507000,
rare_rewrite_bool-double-not-elim: 286000,

