1; Draft.Scratch_smt_check_7_1820; 2026-04-10 13:43:35.264;
bind: 650000,723000,651000,666000,
cong: 168000,111000,113000,127000,114000,103000,93000,99000,103000,183000,141000,108000,335000,104000,
refl: 41000,24000,32000,27000,32000,
trans: 511000,505000,
or_pos: 366000,
implies: 408000,
parsing: 31451000,
subproof: 6146000,
equiv_pos2: 498000,126000,485000,
reordering: 630000,
resolution: 340000,477000,346000,388000,706000,685000,343000,516000,
contraction: 723000,
forall_inst: 1532000,
implies_neg1: 610000,
implies_neg2: 578000,
__local_input: 148000,
__normalized_input: 1449000,5199000,792000,988000,
rare_rewrite_bool-impl-elim: 13829000,25013000,

