1; Draft.Scratch_smt_check_7_28274; 2026-04-10 13:50:54.914;
bind: 658000,313000,259000,851000,
cong: 235000,236000,100000,298000,
refl: 72000,46000,132000,
symm: 397000,
false: 15000,
trans: 321000,451000,496000,583000,613000,
equiv2: 485000,485000,
or_pos: 282000,506000,708000,482000,
not_not: 371000,
parsing: 25231000,
aci_simp: 1356000,1513000,
evaluate: 342000,
equiv_pos2: 374000,107000,93000,439000,53000,
reordering: 313000,822000,1418000,808000,
resolution: 208000,277000,328000,471000,616000,476000,418000,501000,275000,308000,367000,460000,282000,318000,324000,396000,471000,540000,
forall_inst: 1687000,1441000,1013000,911000,1389000,
equiv_simplify: 606000,581000,
__normalized_input: 10959000,22622000,18655000,14511000,14312000,14346000,12471000,12937000,
rare_rewrite_eq-symm: 229000,
rare_rewrite_bool-impl-elim: 6610000,6449000,7316000,
rare_rewrite_bool-and-de-morgan: 6557000,6256000,

