1; Draft.Scratch_smt_check_7_24507; 2026-04-10 13:43:40.354;
bind: 329000,251000,367000,321000,
cong: 131000,6398000,
refl: 172000,112000,212000,160000,
symm: 251000,287000,
trans: 236000,296000,255000,232000,
or_pos: 342000,
implies: 234000,
parsing: 9740000,
subproof: 7038000,
equiv_pos2: 234000,206000,
reordering: 382000,
resolution: 303000,469000,397000,553000,678000,3582000,372000,
contraction: 492000,
forall_inst: 1304000,
implies_neg1: 427000,
implies_neg2: 364000,
__local_input: 66000,
__normalized_input: 1265000,881000,13843000,
rare_rewrite_eq-symm: 138000,127000,
rare_rewrite_bool-impl-elim: 27825000,33381000,

