1; Draft.Scratch_smt_check_7_5627; 2026-04-10 13:48:00.113;
bind: 251000,265000,244000,474000,437000,
cong: 71000,187000,106000,295000,
refl: 60000,81000,
symm: 127000,161000,
trans: 100000,197000,
equiv1: 96000,212000,
equiv2: 97000,207000,
or_neg: 310000,316000,355000,
or_pos: 191000,173000,175000,318000,319000,
and_neg: 197000,330000,
and_pos: 132000,124000,125000,132000,240000,248000,246000,262000,
implies: 131000,128000,196000,254000,286000,
not_not: 192000,
parsing: 14489000,
subproof: 1083000,1068000,2046000,2027000,
and_intro: 148000,247000,
equiv_pos1: 43000,
equiv_pos2: 195000,156000,161000,184000,79000,304000,297000,289000,
not_equiv1: 175000,
not_equiv2: 90000,
reordering: 205000,211000,214000,280000,204000,273000,209000,305000,361000,397000,545000,401000,567000,563000,
resolution: 273000,159000,131000,301000,176000,220000,258000,291000,242000,229000,365000,155000,184000,220000,269000,235000,226000,368000,141000,156000,266000,211000,259000,264000,335000,608000,665000,625000,455000,660000,696000,280000,313000,389000,476000,469000,424000,715000,281000,288000,315000,311000,376000,432000,
contraction: 192000,204000,179000,198000,556000,379000,390000,409000,425000,
forall_inst: 919000,693000,762000,1358000,1296000,
implies_neg1: 179000,184000,352000,367000,
implies_neg2: 168000,150000,303000,311000,
__local_input: 22000,37000,22000,40000,76000,57000,45000,64000,
equiv_simplify: 171000,170000,328000,320000,
__normalized_input: 6360000,1986000,1846000,749000,1043000,
rare_rewrite_eq-symm: 226000,
rare_rewrite_bool-impl-elim: 6457000,6605000,6425000,11631000,11474000,
rare_rewrite_bool-double-not-elim: 213000,

