1; Draft.Scratch_smt_check_7_22454; 2026-04-10 13:48:00.099;
bind: 280000,308000,511000,502000,
cong: 162000,252000,
refl: 52000,82000,
trans: 194000,209000,363000,406000,
or_pos: 393000,402000,455000,
and_neg: 248000,
and_pos: 101000,105000,
implies: 410000,
parsing: 15308000,
aci_simp: 1064000,2055000,
subproof: 2871000,
equiv_pos2: 192000,328000,393000,366000,
not_equiv1: 121000,
not_equiv2: 135000,
reordering: 164000,185000,496000,444000,611000,
resolution: 260000,303000,319000,135000,141000,160000,517000,212000,299000,361000,493000,655000,752000,464000,517000,
contraction: 633000,
forall_inst: 1475000,1347000,4407000,
implies_neg1: 621000,
implies_neg2: 538000,
__local_input: 160000,
__normalized_input: 6407000,2169000,1628000,1210000,
rare_rewrite_bool-impl-elim: 6399000,27254000,12178000,11755000,
rare_rewrite_bool-and-de-morgan: 6105000,11721000,

