1; Draft.Scratch_smt_check_7_15068; 2026-04-10 13:45:31.546;
bind: 267000,416000,543000,481000,511000,
cong: 223000,
refl: 67000,
trans: 256000,266000,
or_pos: 389000,384000,420000,545000,352000,
implies: 357000,
parsing: 15583000,
aci_simp: 1925000,
subproof: 2605000,
equiv_pos2: 272000,339000,394000,294000,366000,
reordering: 556000,574000,494000,915000,508000,
resolution: 183000,237000,170000,220000,267000,445000,541000,521000,292000,379000,450000,292000,398000,442000,647000,628000,366000,462000,
contraction: 631000,
forall_inst: 1381000,1534000,1570000,1310000,4960000,
implies_neg1: 544000,
implies_neg2: 502000,
__local_input: 114000,
__normalized_input: 3661000,1231000,1140000,5039000,991000,1067000,
rare_rewrite_bool-impl-elim: 21458000,11234000,11880000,11755000,19146000,
rare_rewrite_bool-and-de-morgan: 11597000,

