1; Draft.Scratch_smt_check_7_27359; 2026-04-10 13:45:49.764;
bind: 378000,338000,476000,330000,
cong: 132000,172000,
trans: 309000,336000,
or_pos: 350000,
implies: 328000,
parsing: 2677000,
not_symm: 172000,
subproof: 2740000,
equiv_pos2: 196000,189000,
reordering: 438000,
resolution: 356000,426000,435000,524000,562000,382000,427000,
contraction: 602000,
forall_inst: 1423000,
implies_neg1: 414000,
implies_neg2: 404000,
__local_input: 135000,
__normalized_input: 1912000,1814000,2050000,
rare_rewrite_eq-symm: 212000,212000,
rare_rewrite_bool-impl-elim: 11754000,11941000,

