1; Draft.Scratch_smt_check_7_25207; 2026-04-10 13:46:45.570;
bind: 429000,365000,393000,418000,
cong: 163000,110000,94000,95000,107000,93000,83000,143000,106000,157000,107000,117000,94000,104000,
refl: 41000,29000,24000,46000,27000,30000,
symm: 132000,104000,109000,146000,
trans: 326000,332000,
or_pos: 335000,
implies: 320000,
parsing: 8569000,
subproof: 2636000,
equiv_pos2: 249000,84000,81000,264000,
reordering: 435000,
resolution: 342000,480000,386000,293000,379000,524000,616000,337000,432000,
contraction: 485000,
forall_inst: 1339000,
implies_neg1: 480000,
implies_neg2: 397000,
__local_input: 152000,
__normalized_input: 10801000,4221000,7715000,738000,881000,
rare_rewrite_bool-impl-elim: 11451000,11813000,

