1; Draft.Scratch_smt_check_7_20131; 2026-04-10 13:48:29.906;
bind: 273000,260000,272000,472000,
cong: 132000,114000,58000,132000,191000,87000,370000,236000,
refl: 52000,50000,53000,83000,
symm: 220000,200000,
false: 12000,
trans: 111000,223000,182000,227000,171000,264000,
equiv2: 270000,268000,
or_pos: 501000,
implies: 217000,
not_not: 265000,
parsing: 5667000,
evaluate: 348000,
not_symm: 165000,
subproof: 1180000,
equiv_pos1: 125000,
equiv_pos2: 173000,354000,551000,55000,
reordering: 535000,609000,
resolution: 113000,155000,178000,240000,215000,221000,290000,314000,375000,428000,226000,299000,383000,307000,348000,
contraction: 344000,
forall_inst: 1460000,1328000,
implies_neg1: 541000,
implies_neg2: 292000,
__local_input: 231000,
equiv_simplify: 420000,438000,
__normalized_input: 17898000,14794000,1283000,964000,1075000,
rare_rewrite_eq-symm: 99000,168000,333000,167000,
rare_rewrite_bool-impl-elim: 6322000,21046000,
rare_rewrite_bool-double-not-elim: 106000,114000,

