1; Draft.Scratch_smt_check_7_15801; 2026-04-10 13:49:15.714;
bind: 166000,335000,269000,173000,
cong: 134000,123000,76000,438000,
symm: 125000,
trans: 229000,141000,
equiv1: 150000,
equiv2: 126000,
or_neg: 263000,264000,302000,
or_pos: 217000,
implies: 142000,
not_not: 143000,
parsing: 6355000,
subproof: 1142000,
equiv_pos1: 53000,99000,
equiv_pos2: 83000,224000,269000,84000,
reordering: 260000,344000,267000,
resolution: 178000,228000,205000,237000,243000,219000,339000,232000,206000,191000,187000,281000,240000,475000,572000,257000,268000,174000,286000,
contraction: 502000,204000,
forall_inst: 848000,765000,768000,823000,783000,
implies_neg1: 191000,
implies_neg2: 179000,
__local_input: 115000,
connective_def: 278000,
equiv_simplify: 203000,222000,
__normalized_input: 3106000,2874000,1820000,1623000,2109000,1829000,
rare_rewrite_eq-symm: 158000,135000,
rare_rewrite_bool-and-de-morgan: 6402000,
rare_rewrite_bool-double-not-elim: 208000,

