1; Draft.Scratch_smt_check_7_19883; 2026-04-10 13:49:15.743;
bind: 530000,718000,686000,413000,
cong: 124000,130000,78000,113000,135000,82000,211000,147000,398000,253000,138000,220000,163000,229000,175000,
refl: 28000,816000,45000,46000,
symm: 215000,179000,189000,292000,265000,
false: 21000,
trans: 292000,248000,288000,676000,701000,758000,440000,606000,282000,542000,660000,693000,626000,646000,296000,287000,306000,
equiv1: 402000,
equiv2: 295000,303000,149000,
not_not: 353000,
parsing: 10225000,
aci_simp: 2178000,2293000,2435000,2507000,1129000,1682000,
evaluate: 513000,310000,
onepoint: 2434000,
equiv_pos2: 102000,105000,218000,51000,
reordering: 588000,
resolution: 260000,311000,361000,429000,440000,442000,346000,319000,381000,384000,380000,738000,
forall_inst: 1612000,
equiv_simplify: 430000,433000,531000,236000,
miniscope_split: 955000,
__normalized_input: 21337000,21363000,14626000,5237000,1360000,968000,909000,709000,567000,710000,
rare_rewrite_eq-refl: 284000,
rare_rewrite_eq-symm: 154000,
rare_rewrite_or-not-refl: 13378000,
rare_rewrite_bool-impl-elim: 7978000,
rare_rewrite_bool-and-de-morgan: 7369000,7450000,

