1; Draft.Scratch_smt_check_7_29586; 2026-04-10 13:42:51.411;
bind: 596000,636000,625000,655000,
cong: 231000,149000,94000,146000,229000,115000,89000,132000,513000,218000,99000,121000,118000,121000,
refl: 25000,
symm: 82000,
trans: 495000,517000,
and_pos: 153000,171000,
implies: 495000,
not_and: 185000,
parsing: 10051000,
subproof: 2261000,
equiv_pos2: 505000,523000,742000,119000,126000,143000,
reordering: 253000,494000,291000,
resolution: 210000,198000,233000,285000,285000,503000,549000,686000,633000,347000,506000,307000,394000,
contraction: 711000,
forall_inst: 1488000,
implies_neg1: 607000,
implies_neg2: 630000,
__local_input: 147000,
__normalized_input: 1986000,804000,711000,696000,908000,
rare_rewrite_eq-symm: 457000,375000,364000,

