1; Draft.Scratch_smt_check_7_31591; 2026-04-10 13:42:49.617;
bind: 622000,703000,617000,645000,
cong: 251000,118000,93000,137000,235000,118000,94000,144000,518000,152000,102000,122000,122000,108000,
refl: 31000,
symm: 80000,
trans: 505000,477000,
and_pos: 164000,171000,
implies: 438000,
not_and: 192000,
parsing: 10398000,
subproof: 2170000,
equiv_pos2: 497000,497000,765000,113000,131000,145000,
reordering: 257000,489000,268000,
resolution: 228000,214000,291000,275000,276000,474000,548000,730000,661000,273000,482000,317000,395000,
contraction: 725000,
forall_inst: 1416000,
implies_neg1: 599000,
implies_neg2: 540000,
__local_input: 155000,
__normalized_input: 2059000,904000,703000,683000,958000,
rare_rewrite_eq-symm: 386000,396000,330000,

