1; Draft.Scratch_smt_check_7_23882; 2026-04-10 13:42:49.617;
bind: 593000,611000,607000,695000,
cong: 169000,111000,243000,118000,94000,134000,227000,126000,111000,122000,499000,201000,171000,
refl: 30000,61000,
symm: 88000,85000,
trans: 496000,483000,327000,
and_pos: 148000,
implies: 427000,
parsing: 10314000,
subproof: 2132000,
equiv_pos2: 120000,483000,502000,705000,136000,
reordering: 266000,515000,
resolution: 264000,284000,279000,285000,482000,587000,700000,564000,283000,524000,
contraction: 748000,
forall_inst: 1474000,
implies_neg1: 609000,
implies_neg2: 532000,
__local_input: 137000,
__normalized_input: 1499000,2036000,891000,807000,787000,
rare_rewrite_eq-symm: 395000,341000,93000,335000,

