1; Draft.Scratch_smt_check_7_7397; 2026-04-10 13:44:04.980;
bind: 438000,490000,378000,415000,
cong: 223000,122000,137000,115000,119000,157000,127000,212000,124000,139000,131000,
refl: 61000,49000,35000,34000,40000,63000,40000,47000,
symm: 81000,126000,
trans: 375000,360000,
implies: 361000,
parsing: 13569000,
subproof: 2146000,
equiv_pos1: 115000,
equiv_pos2: 322000,120000,317000,
reordering: 442000,
resolution: 267000,459000,372000,344000,586000,572000,296000,416000,
contraction: 555000,
forall_inst: 1348000,
implies_neg1: 504000,
implies_neg2: 453000,
__local_input: 120000,
__normalized_input: 4883000,3826000,932000,964000,
rare_rewrite_eq-symm: 297000,291000,

