1; Draft.Scratch_smt_check_7_22499; 2026-04-10 13:50:16.876;
bind: 300000,307000,391000,607000,
cong: 167000,106000,138000,159000,170000,144000,141000,60000,114000,69000,167000,96000,132000,149000,114000,261000,284000,
refl: 35000,23000,18000,19000,32000,15000,15000,22000,
symm: 85000,13337000,
trans: 275000,268000,308000,283000,549000,558000,
or_pos: 305000,
implies: 301000,
parsing: 9577000,
subproof: 1845000,
equiv_pos2: 182000,129000,79000,343000,
reordering: 439000,
resolution: 242000,330000,284000,242000,225000,456000,503000,295000,327000,
contraction: 427000,
forall_inst: 1962000,
implies_neg1: 842000,
implies_neg2: 448000,
__local_input: 288000,
connective_def: 362000,688000,
__normalized_input: 5773000,1606000,1426000,1932000,
rare_rewrite_bool-and-de-morgan: 6284000,12655000,
rare_rewrite_bool-double-not-elim: 267000,581000,

