1; Draft.Scratch_smt_check_7_12145; 2026-04-10 13:51:35.101;
bind: 368000,329000,382000,305000,
cong: 128000,120000,233000,129000,
trans: 326000,311000,
or_pos: 285000,
implies: 265000,
parsing: 3284000,
subproof: 1743000,
equiv_pos1: 60000,
equiv_pos2: 44000,175000,182000,292000,
reordering: 279000,334000,341000,
resolution: 225000,273000,218000,239000,275000,358000,369000,436000,449000,281000,360000,
contraction: 397000,
forall_inst: 766000,878000,
implies_neg1: 356000,
implies_neg2: 369000,
__local_input: 329000,
__normalized_input: 2844000,1430000,605000,679000,713000,
rare_rewrite_eq-symm: 236000,213000,201000,
rare_rewrite_bool-impl-elim: 6676000,6559000,

