1; Draft.Scratch_smt_check_7_13140; 2026-04-10 13:51:34.493;
bind: 210000,233000,188000,229000,
cong: 119000,71000,75000,45000,57000,122000,
refl: 69000,17000,69000,
symm: 130000,101000,126000,
trans: 168000,186000,173000,191000,167000,165000,182000,175000,180000,
implies: 184000,
parsing: 1236000,
aci_simp: 1000000,1033000,996000,996000,
subproof: 1109000,
equiv_pos2: 34000,102000,60000,34000,82000,
resolution: 188000,258000,263000,252000,300000,340000,220000,256000,280000,
contraction: 245000,
forall_inst: 715000,
implies_neg1: 220000,
implies_neg2: 216000,
__local_input: 146000,
miniscope_split: 271000,277000,
__normalized_input: 1635000,486000,505000,538000,
rare_rewrite_eq-symm: 148000,
rare_rewrite_bool-eq-false: 6470000,6097000,
rare_rewrite_bool-impl-elim: 6292000,6258000,

