1; Draft.Scratch_smt_check_7_3159; 2026-04-10 13:50:20.049;
bind: 620000,522000,319000,347000,
cong: 254000,291000,229000,176000,181000,128000,108000,303000,173000,110000,102000,121000,128000,91000,157000,107000,65000,121000,159000,110000,132000,
refl: 130000,76000,28000,27000,
symm: 297000,154000,169000,
false: 19000,
trans: 538000,481000,503000,351000,283000,276000,249000,264000,193000,151000,141000,165000,167000,162000,183000,185000,196000,119000,165000,145000,
equiv1: 111000,
or_neg: 337000,352000,374000,250000,226000,
or_pos: 530000,293000,
and_neg: 323000,
and_pos: 249000,
implies: 524000,192000,
parsing: 11253000,
aci_simp: 2230000,1152000,
evaluate: 303000,182000,244000,273000,295000,
subproof: 1888000,
and_intro: 297000,
poly_simp: 3238000,1745000,1682000,2376000,1914000,1600000,1633000,3341000,
equiv_pos1: 69000,68000,
equiv_pos2: 170000,142000,271000,356000,199000,369000,133000,155000,90000,129000,
la_generic: 7449000,
not_equiv1: 337000,
not_equiv2: 175000,
reordering: 719000,370000,554000,498000,365000,284000,233000,295000,
resolution: 237000,322000,454000,407000,496000,367000,465000,430000,469000,560000,318000,563000,588000,648000,708000,476000,586000,536000,477000,481000,540000,333000,312000,316000,331000,308000,201000,
contraction: 588000,404000,261000,
forall_inst: 1501000,817000,
la_mult_neg: 300000,
implies_neg1: 386000,
implies_neg2: 378000,
__local_input: 176000,
poly_simp_rel: 1871000,1017000,1017000,1111000,
equiv_simplify: 182000,
__normalized_input: 1295000,866000,897000,1106000,
rare_rewrite_eq-symm: 368000,163000,
rare_rewrite_arith-elim-gt: 6560000,
rare_rewrite_arith-elim-lt: 11348000,6185000,6834000,
rare_rewrite_arith-elim-leq: 11152000,6105000,6378000,
rare_rewrite_bool-impl-elim: 11497000,6242000,
rare_rewrite_bool-and-de-morgan: 11172000,5957000,
rare_rewrite_bool-double-not-elim: 235000,168000,

