1; Draft.Scratch_smt_check_7_31563; 2026-04-10 13:46:35.280;
bind: 471000,481000,923000,855000,
cong: 154000,142000,165000,111000,98000,59000,76000,51000,40000,51000,47000,66000,71000,42000,56000,171000,94000,74000,63000,49000,61000,278000,164000,126000,108000,84000,81000,
refl: 17000,
symm: 65000,73000,65000,117000,114000,133000,
trans: 309000,396000,715000,
implies: 674000,
parsing: 31216000,
subproof: 2407000,
equiv_pos2: 163000,354000,590000,
reordering: 951000,
resolution: 171000,308000,352000,878000,749000,380000,601000,
contraction: 1022000,
forall_inst: 1687000,
implies_neg1: 948000,
implies_neg2: 929000,
__local_input: 216000,
__normalized_input: 15196000,21398000,1598000,1205000,
rare_rewrite_eq-symm: 299000,288000,574000,

