1; Draft.Scratch_smt_check_7_19996; 2026-04-10 13:46:34.387;
bind: 571000,625000,576000,685000,
cong: 166000,142000,104000,105000,148000,144000,154000,139000,97000,
refl: 41000,51000,39000,
trans: 446000,466000,
or_pos: 421000,
implies: 426000,
parsing: 6145000,
subproof: 2912000,
equiv_pos2: 412000,118000,379000,
reordering: 574000,
resolution: 498000,525000,405000,442000,686000,772000,432000,508000,
contraction: 702000,
forall_inst: 1543000,
implies_neg1: 583000,
implies_neg2: 554000,
__local_input: 174000,
__normalized_input: 2664000,2889000,1255000,1312000,
rare_rewrite_bool-impl-elim: 12191000,13077000,

