1; Draft.Scratch_smt_check_7_13498; 2026-04-10 13:50:34.594;
bind: 353000,340000,320000,292000,
cong: 110000,105000,122000,79000,61000,66000,70000,90000,80000,67000,83000,87000,84000,88000,64000,71000,89000,66000,83000,64000,71000,43000,41000,54000,93000,
refl: 18000,22000,18000,21000,
symm: 86000,101000,
trans: 261000,275000,252000,136000,147000,
or_pos: 255000,
and_pos: 122000,115000,
not_and: 174000,
parsing: 2563000,
equiv_pos2: 190000,58000,36000,119000,
reordering: 193000,310000,180000,
resolution: 162000,175000,154000,209000,244000,325000,242000,275000,299000,
forall_inst: 960000,
__normalized_input: 9607000,9586000,743000,576000,644000,
rare_rewrite_eq-symm: 155000,124000,97000,110000,96000,118000,87000,108000,
rare_rewrite_bool-impl-elim: 6359000,

