1; Draft.Scratch_smt_check_7_15070; 2026-04-10 13:50:34.466;
bind: 316000,316000,335000,288000,
cong: 103000,96000,118000,73000,53000,57000,66000,79000,72000,65000,86000,87000,85000,69000,49000,58000,85000,61000,79000,61000,69000,59000,99000,
refl: 16000,19000,17000,22000,
symm: 103000,
trans: 253000,271000,261000,141000,146000,
or_pos: 258000,
and_pos: 121000,116000,
not_and: 175000,
parsing: 2206000,
equiv_pos2: 181000,53000,67000,
reordering: 191000,277000,172000,
resolution: 165000,172000,165000,206000,257000,343000,225000,285000,
forall_inst: 1029000,
__normalized_input: 15688000,802000,489000,635000,
rare_rewrite_eq-symm: 109000,146000,99000,118000,98000,149000,92000,117000,
rare_rewrite_bool-impl-elim: 6483000,

