1; Draft.Scratch_smt_check_7_9580; 2026-04-10 13:50:34.146;
bind: 317000,323000,307000,298000,
cong: 108000,95000,116000,76000,56000,60000,63000,83000,79000,62000,91000,87000,86000,69000,49000,60000,91000,62000,81000,63000,68000,60000,101000,
refl: 17000,21000,18000,21000,
symm: 106000,
trans: 264000,267000,302000,152000,200000,
or_pos: 261000,
and_pos: 119000,120000,
not_and: 175000,
parsing: 19849000,
equiv_pos2: 190000,53000,69000,
reordering: 193000,280000,181000,
resolution: 175000,176000,164000,209000,261000,332000,221000,292000,
forall_inst: 954000,
__normalized_input: 15100000,744000,492000,635000,
rare_rewrite_eq-symm: 148000,117000,99000,119000,103000,113000,98000,125000,
rare_rewrite_bool-impl-elim: 6774000,

