1; Draft.Scratch_smt_check_7_9706; 2026-04-10 13:52:13.149;
bind: 265000,258000,263000,267000,
cong: 99000,81000,111000,97000,61000,60000,100000,79000,103000,66000,65000,
refl: 20000,17000,20000,
symm: 105000,113000,
trans: 252000,186000,247000,
or_pos: 250000,
implies: 237000,
parsing: 1874000,
subproof: 1388000,
equiv_pos2: 135000,75000,135000,
reordering: 304000,
resolution: 256000,276000,240000,259000,377000,408000,266000,295000,
contraction: 333000,
forall_inst: 783000,
implies_neg1: 323000,
implies_neg2: 300000,
__local_input: 100000,
__normalized_input: 1060000,686000,516000,673000,
rare_rewrite_bool-impl-elim: 5722000,5901000,
rare_rewrite_bool-double-not-elim: 171000,

