1; Draft.Scratch_smt_check_7_20469; 2026-04-10 13:47:58.972;
bind: 276000,268000,402000,454000,
or_pos: 13421000,335000,323000,
implies: 273000,
parsing: 4351000,
subproof: 2695000,
equiv_pos2: 142000,140000,202000,285000,
reordering: 240000,344000,362000,
resolution: 219000,313000,202000,178000,221000,359000,349000,372000,435000,548000,697000,398000,475000,
contraction: 466000,
forall_inst: 986000,1634000,1364000,
implies_neg1: 408000,
implies_neg2: 346000,
not_implies1: 82000,
not_implies2: 163000,
__local_input: 224000,
__normalized_input: 1359000,1349000,1117000,1133000,
rare_rewrite_bool-impl-elim: 7864000,7057000,12843000,12548000,

