1; Draft.Scratch_smt_check_7_20906; 2026-04-10 13:52:17.889;
bind: 517000,501000,566000,302000,
cong: 133000,133000,
refl: 33000,32000,
trans: 406000,428000,199000,215000,
or_pos: 635000,645000,318000,361000,
implies: 296000,
parsing: 3104000,
aci_simp: 1918000,1024000,
subproof: 1600000,
equiv_pos2: 277000,288000,174000,171000,
not_equiv1: 345000,
not_equiv2: 354000,
reordering: 1025000,1036000,448000,465000,
resolution: 555000,618000,484000,583000,520000,451000,590000,497000,575000,501000,616000,616000,482000,537000,353000,308000,
contraction: 433000,
forall_inst: 1586000,1762000,836000,865000,
implies_neg1: 386000,
implies_neg2: 424000,
__local_input: 111000,
__normalized_input: 887000,766000,720000,729000,754000,
rare_rewrite_bool-impl-elim: 10588000,10634000,5601000,5820000,
rare_rewrite_bool-and-de-morgan: 5719000,5508000,

