1; Draft.Scratch_smt_check_7_5209; 2026-04-10 13:51:29.898;
bind: 800000,700000,500000,674000,
cong: 271000,209000,224000,285000,196000,209000,103000,
refl: 74000,209000,58000,195000,
symm: 380000,
false: 19000,
trans: 434000,625000,564000,592000,514000,509000,635000,556000,583000,487000,547000,
equiv2: 506000,523000,
or_pos: 506000,466000,608000,685000,
not_not: 392000,
parsing: 4962000,
aci_simp: 2393000,2099000,2359000,1976000,
evaluate: 507000,
equiv_pos2: 385000,421000,151000,365000,61000,
reordering: 551000,744000,544000,930000,1024000,
resolution: 349000,419000,444000,690000,808000,634000,439000,508000,453000,520000,499000,494000,692000,706000,729000,645000,527000,439000,457000,502000,
forall_inst: 1685000,1515000,1601000,1502000,1714000,1456000,1565000,
equiv_simplify: 621000,579000,
__normalized_input: 34331000,1033000,1249000,978000,816000,679000,505000,518000,658000,
rare_rewrite_bool-impl-elim: 12212000,13415000,11943000,
rare_rewrite_bool-and-de-morgan: 12147000,12152000,11614000,11823000,

