1; Draft.Scratch_smt_check_7_21761; 2026-04-10 13:48:44.434;
bind: 297000,298000,290000,280000,
cong: 104000,95000,119000,78000,58000,65000,66000,91000,82000,64000,84000,90000,90000,116000,49000,63000,88000,59000,77000,59000,70000,49000,44000,60000,97000,
refl: 18000,21000,15000,20000,
symm: 74000,79000,
trans: 263000,255000,235000,131000,132000,
or_pos: 240000,
and_pos: 110000,104000,
not_and: 147000,
parsing: 6443000,
equiv_pos2: 203000,54000,37000,77000,
reordering: 192000,278000,166000,
resolution: 163000,161000,146000,195000,240000,306000,225000,251000,227000,
forall_inst: 892000,
__normalized_input: 23533000,18226000,1385000,951000,1086000,
rare_rewrite_eq-symm: 87000,102000,82000,104000,81000,90000,84000,100000,
rare_rewrite_bool-impl-elim: 6543000,

