1; Draft.Scratch_smt_check_7_4317; 2026-04-10 13:48:44.268;
bind: 419000,452000,432000,454000,
cong: 114000,46000,42000,79000,50000,62000,40000,51000,48000,166000,83000,58000,95000,45000,50000,179000,72000,57000,90000,45000,46000,338000,133000,113000,
refl: 16000,42000,
symm: 75000,75000,66000,69000,80000,71000,84000,
trans: 90000,355000,364000,270000,
and_pos: 124000,
implies: 321000,
parsing: 14591000,
subproof: 1278000,
equiv_pos2: 51000,77000,35000,39000,291000,39000,289000,446000,94000,
reordering: 190000,375000,
resolution: 177000,198000,175000,171000,198000,211000,318000,194000,388000,487000,421000,218000,370000,224000,
contraction: 522000,
forall_inst: 909000,
implies_neg1: 451000,
implies_neg2: 428000,
__local_input: 127000,
__normalized_input: 10866000,28391000,2724000,2082000,983000,1073000,1033000,909000,
rare_rewrite_eq-symm: 261000,270000,78000,258000,

