1; Draft.Scratch_smt_check_7_17594; 2026-04-10 13:48:43.605;
bind: 297000,289000,264000,263000,
cong: 107000,111000,119000,76000,56000,57000,60000,81000,74000,56000,87000,88000,76000,76000,48000,64000,88000,63000,82000,90000,66000,42000,43000,59000,90000,
refl: 15000,16000,15000,18000,
symm: 70000,76000,
trans: 235000,248000,223000,150000,132000,
or_pos: 228000,
and_pos: 101000,99000,
not_and: 139000,
parsing: 6336000,
equiv_pos2: 181000,53000,36000,66000,
reordering: 161000,269000,158000,
resolution: 148000,152000,158000,187000,224000,266000,194000,233000,213000,
forall_inst: 796000,
__normalized_input: 23267000,18593000,1470000,925000,967000,
rare_rewrite_eq-symm: 86000,95000,74000,84000,83000,92000,75000,98000,
rare_rewrite_bool-impl-elim: 6197000,

