1; Draft.Scratch_smt_check_7_29038; 2026-04-10 13:44:37.113;
bind: 402000,370000,512000,441000,319000,
cong: 164000,245000,201000,258000,201000,279000,
refl: 125000,34000,143000,191000,130000,
symm: 76000,
trans: 187000,203000,335000,364000,356000,304000,324000,332000,312000,413000,279000,332000,291000,264000,
equiv1: 334000,
or_pos: 546000,
parsing: 15004000,
aci_simp: 1007000,1990000,1984000,1883000,1841000,
equiv_pos2: 54000,339000,373000,
reordering: 718000,
resolution: 191000,170000,219000,207000,458000,484000,
forall_inst: 1442000,
connective_def: 440000,
miniscope_split: 571000,
__normalized_input: 947000,1251000,1014000,799000,
rare_rewrite_bool-eq-false: 19886000,
rare_rewrite_bool-impl-elim: 12434000,12119000,
rare_rewrite_bool-and-de-morgan: 11686000,11961000,11650000,11924000,

