1; Draft.Scratch_smt_check_7_30648; 2026-04-10 13:45:03.010;
bind: 377000,373000,16002000,659000,
cong: 213000,228000,132000,117000,119000,203000,142000,195000,59000,80000,72000,85000,157000,344000,355000,221000,226000,178000,358000,261000,332000,114000,150000,136000,654000,642000,
refl: 46000,23000,31000,24000,26000,31000,79000,45000,56000,41000,49000,33000,34000,45000,65000,
trans: 316000,262000,278000,198000,215000,200000,179000,153000,118000,185000,188000,169000,130000,474000,608000,559000,443000,396000,379000,337000,346000,215000,380000,368000,354000,
not_or: 124000,122000,152000,
or_pos: 404000,
implies: 346000,
parsing: 48530000,
aci_simp: 1687000,1058000,909000,983000,1011000,1185000,1017000,3049000,2030000,3583000,1875000,1839000,4834000,
not_symm: 54000,
subproof: 3822000,
equiv_pos2: 295000,88000,571000,954000,
reordering: 645000,
resolution: 658000,333000,636000,449000,447000,607000,1053000,721000,411000,
contraction: 501000,
forall_inst: 2962000,
implies_neg1: 909000,
implies_neg2: 508000,
__local_input: 158000,
__normalized_input: 1681000,1580000,966000,844000,837000,949000,1131000,
rare_rewrite_eq-symm: 74000,60000,79000,68000,64000,85000,144000,108000,181000,3588000,164000,190000,
rare_rewrite_bool-impl-elim: 7181000,13230000,
rare_rewrite_bool-and-de-morgan: 6438000,6465000,6555000,6668000,11922000,12208000,12218000,13127000,
rare_rewrite_bool-double-not-elim: 77000,179000,

