1; Draft.Scratch_smt_check_7_9446; 2026-04-10 13:43:10.329;
bind: 592000,536000,605000,563000,
cong: 265000,297000,695000,334000,126000,348000,125000,53000,57000,31000,35000,
refl: 92000,111000,80000,34000,
symm: 92000,
trans: 458000,469000,
or_pos: 398000,
implies: 398000,
parsing: 30396000,
subproof: 3066000,
equiv_pos2: 448000,96000,503000,1644000,671000,
reordering: 553000,
resolution: 312000,470000,395000,265000,544000,558000,722000,768000,399000,548000,
contraction: 705000,
forall_inst: 1493000,
implies_neg1: 638000,
implies_neg2: 544000,
__local_input: 121000,
__normalized_input: 1259000,852000,941000,
rare_rewrite_eq-symm: 173000,271000,194000,
rare_rewrite_bool-impl-elim: 12150000,19077000,

