1; Draft.Scratch_smt_check_7_21779; 2026-04-10 13:43:15.162;
bind: 232000,331000,475000,395000,396000,
cong: 154000,139000,148000,211000,203000,216000,205000,
refl: 134000,
trans: 202000,278000,286000,398000,301000,
choice: 73000,
equiv1: 290000,
or_neg: 210000,243000,166000,
or_pos: 705000,
parsing: 24307000,
equiv_pos2: 156000,151000,159000,230000,422000,
reordering: 246000,597000,
resolution: 274000,219000,428000,339000,328000,387000,339000,371000,395000,437000,
sko_forall: 1666000,
contraction: 312000,
forall_inst: 8442000,
connective_def: 329000,452000,469000,
__normalized_input: 1170000,810000,1020000,
rare_rewrite_bool-impl-elim: 23563000,
rare_rewrite_bool-and-de-morgan: 10764000,10909000,27991000,
rare_rewrite_bool-double-not-elim: 130000,305000,

