1; Draft.Scratch_smt_check_7_17157; 2026-04-10 13:43:18.096;
bind: 644000,718000,975000,946000,
cong: 358000,519000,437000,
refl: 266000,256000,259000,
symm: 111000,
trans: 560000,610000,555000,573000,846000,778000,816000,
equiv1: 549000,
or_pos: 682000,
parsing: 32116000,
aci_simp: 2288000,2142000,2614000,
equiv_pos2: 52000,431000,823000,
reordering: 1232000,
resolution: 370000,373000,466000,300000,623000,609000,
forall_inst: 2000000,
connective_def: 841000,
miniscope_split: 938000,
__normalized_input: 1245000,1972000,1073000,1317000,826000,
rare_rewrite_bool-eq-false: 11168000,
rare_rewrite_bool-impl-elim: 12445000,12555000,
rare_rewrite_bool-and-de-morgan: 11539000,

