1; Draft.Scratch_smt_check_7_1715; 2026-04-10 13:51:54.483;
bind: 633000,508000,519000,486000,
cong: 118000,142000,99000,125000,230000,86000,259000,89000,185000,116000,45000,42000,202000,165000,100000,122000,152000,143000,116000,148000,133000,
refl: 43000,35000,47000,532000,41000,39000,46000,29000,45000,40000,108000,116000,115000,69000,118000,33000,36000,
symm: 607000,499000,449000,427000,334000,
false: 20000,
trans: 390000,435000,576000,440000,456000,456000,452000,411000,602000,595000,481000,497000,484000,475000,525000,487000,
equiv2: 462000,531000,
not_not: 506000,
parsing: 3549000,
aci_simp: 2197000,2124000,2261000,
evaluate: 483000,616000,
onepoint: 2224000,
equiv_pos2: 187000,312000,174000,136000,67000,
resolution: 528000,503000,515000,579000,576000,452000,627000,605000,495000,607000,700000,
forall_inst: 1566000,
equiv_simplify: 608000,666000,
__normalized_input: 14486000,13764000,14978000,8507000,6929000,4348000,
rare_rewrite_eq-refl: 322000,
rare_rewrite_eq-symm: 357000,369000,339000,439000,
rare_rewrite_or-not-refl: 12458000,
rare_rewrite_bool-impl-elim: 14836000,
rare_rewrite_bool-and-de-morgan: 12089000,

