1; Draft.Scratch_smt_check_7_4387; 2026-04-10 13:51:10.039;
bind: 312000,324000,520000,507000,357000,
cong: 127000,88000,292000,171000,243000,203000,155000,
refl: 28000,187000,34000,93000,127000,
symm: 220000,253000,278000,
trans: 590000,524000,490000,529000,236000,251000,285000,269000,445000,386000,449000,290000,
equiv1: 254000,
or_pos: 409000,
parsing: 5716000,
aci_simp: 2245000,1096000,1122000,1393000,
equiv_pos2: 93000,57000,148000,355000,
reordering: 554000,
resolution: 522000,472000,446000,552000,480000,426000,435000,
forall_inst: 1049000,
qnt_rm_unused: 350000,666000,
connective_def: 399000,
miniscope_split: 850000,
__normalized_input: 2083000,1521000,1124000,1196000,1238000,1200000,
rare_rewrite_bool-eq-false: 11907000,
rare_rewrite_bool-impl-elim: 6488000,6899000,
rare_rewrite_bool-and-de-morgan: 6254000,6356000,6510000,

