1; Draft.Scratch_smt_check_7_26566; 2026-04-10 13:51:10.963;
bind: 642000,717000,861000,826000,721000,
cong: 248000,207000,207000,225000,247000,294000,270000,
refl: 169000,
trans: 372000,629000,650000,832000,683000,
choice: 75000,
equiv1: 636000,
or_neg: 527000,662000,517000,
or_pos: 782000,
parsing: 4370000,
equiv_pos2: 248000,326000,247000,273000,469000,
reordering: 685000,1015000,
resolution: 317000,305000,424000,430000,666000,783000,582000,868000,742000,787000,
sko_forall: 2255000,
contraction: 690000,
forall_inst: 2060000,
connective_def: 714000,841000,836000,
__normalized_input: 22404000,23225000,21464000,
rare_rewrite_bool-impl-elim: 13008000,
rare_rewrite_bool-and-de-morgan: 12606000,12574000,12562000,
rare_rewrite_bool-double-not-elim: 481000,657000,

