1; Draft.Scratch_smt_check_7_26554; 2026-04-10 13:42:50.837;
bind: 360000,352000,358000,324000,
cong: 110000,89000,75000,89000,110000,88000,
symm: 86000,91000,90000,
trans: 274000,86000,94000,114000,90000,103000,105000,374000,84000,97000,123000,
or_pos: 283000,
implies: 214000,
parsing: 3320000,
subproof: 2494000,
poly_simp: 3909000,3820000,3632000,
equiv_pos2: 269000,64000,261000,
reordering: 299000,
resolution: 337000,403000,303000,328000,503000,508000,298000,390000,
contraction: 400000,
forall_inst: 1172000,
implies_neg1: 317000,
implies_neg2: 281000,
__local_input: 152000,
poly_simp_rel: 1704000,1689000,1626000,
__normalized_input: 725000,880000,714000,
rare_rewrite_arith-elim-lt: 11089000,10855000,10949000,
rare_rewrite_bool-impl-elim: 11329000,10866000,
rare_rewrite_arith-geq-tighten: 11233000,10888000,10734000,
rare_rewrite_bool-double-not-elim: 113000,117000,106000,

