1; Draft.Scratch_smt_check_7_30057; 2026-04-10 13:49:15.734;
bind: 601000,318000,250000,292000,
cong: 123000,324000,164000,132000,66000,74000,90000,46000,78000,135000,
refl: 75000,31000,31000,20000,
symm: 323000,180000,128000,
false: 21000,
trans: 341000,593000,511000,530000,192000,
choice: 79000,
equiv1: 202000,
equiv2: 250000,127000,151000,
or_neg: 197000,
or_pos: 292000,340000,
not_not: 151000,210000,
parsing: 3170000,
aci_simp: 2440000,
evaluate: 323000,
equiv_pos2: 226000,131000,76000,118000,52000,
reordering: 339000,499000,
resolution: 285000,362000,356000,377000,371000,367000,567000,613000,734000,627000,273000,268000,320000,359000,238000,211000,249000,284000,273000,
sko_forall: 1222000,
forall_inst: 1459000,952000,825000,967000,
equiv_simplify: 502000,201000,270000,248000,
__normalized_input: 18854000,9957000,5142000,4839000,4008000,3778000,3844000,818000,
rare_rewrite_bool-impl-elim: 11182000,7741000,7274000,
rare_rewrite_bool-and-de-morgan: 13156000,

