1; Draft.Scratch_smt_check_7_5582; 2026-04-10 13:51:19.675;
bind: 637000,486000,482000,504000,
cong: 184000,295000,387000,492000,389000,544000,187000,162000,104000,126000,103000,187000,126000,110000,136000,125000,208000,178000,123000,116000,147000,140000,295000,166000,158000,382000,507000,558000,532000,183000,129000,114000,124000,127000,204000,133000,119000,138000,238000,239000,173000,159000,115000,134000,133000,283000,189000,392000,
refl: 28000,27000,28000,32000,26000,30000,28000,34000,65000,72000,80000,
symm: 350000,343000,360000,346000,350000,335000,
trans: 372000,448000,906000,973000,438000,396000,424000,918000,979000,
equiv1: 484000,493000,390000,
equiv2: 303000,326000,446000,
or_neg: 525000,494000,544000,
and_neg: 586000,
and_pos: 463000,531000,
implies: 562000,
not_and: 705000,552000,
not_not: 397000,
parsing: 4098000,
aci_simp: 2598000,2765000,
subproof: 2449000,
poly_simp: 3595000,3854000,
equiv_pos2: 231000,505000,233000,266000,522000,240000,418000,
reordering: 938000,
resolution: 485000,522000,475000,448000,439000,414000,475000,453000,577000,763000,417000,484000,560000,868000,949000,786000,784000,660000,975000,449000,464000,707000,450000,441000,449000,445000,437000,431000,578000,863000,549000,421000,719000,
contraction: 1004000,712000,728000,
forall_inst: 1480000,1526000,1602000,1501000,1615000,2300000,1550000,1974000,1522000,1555000,1535000,
implies_neg1: 780000,
implies_neg2: 563000,
__local_input: 84000,289000,
poly_simp_rel: 2130000,2177000,
equiv_simplify: 464000,649000,455000,661000,612000,583000,
__normalized_input: 18867000,1959000,2071000,1252000,1311000,2103000,
rare_rewrite_eq-symm: 376000,476000,389000,602000,588000,382000,
rare_rewrite_bool-double-not-elim: 495000,

