1; Draft.Scratch_smt_check_7_18363; 2026-04-10 13:45:24.805;
bind: 599000,541000,596000,537000,
cong: 116000,113000,88000,85000,75000,327000,193000,95000,83000,116000,127000,77000,75000,248000,194000,114000,201000,189000,97000,85000,119000,123000,79000,77000,361000,202000,117000,629000,307000,
refl: 72000,64000,149000,
trans: 499000,492000,
and_pos: 360000,
implies: 511000,
parsing: 9651000,
subproof: 2395000,
equiv_pos2: 138000,396000,405000,724000,193000,
reordering: 473000,694000,
resolution: 384000,312000,386000,355000,483000,619000,745000,680000,369000,485000,
contraction: 833000,
forall_inst: 1526000,
implies_neg1: 717000,
implies_neg2: 718000,
__local_input: 176000,
__normalized_input: 3088000,3005000,1796000,1062000,1061000,
rare_rewrite_eq-symm: 162000,173000,166000,213000,208000,

