1; Draft.Scratch_smt_check_7_26676; 2026-04-10 13:47:10.271;
bind: 232000,241000,526000,370000,514000,
cong: 136000,
refl: 44000,
trans: 132000,157000,
or_pos: 238000,399000,359000,580000,410000,
implies: 416000,
parsing: 8442000,
aci_simp: 983000,
subproof: 2688000,
equiv_pos2: 149000,338000,362000,271000,396000,
reordering: 352000,629000,542000,1036000,686000,
resolution: 192000,217000,184000,231000,255000,258000,325000,273000,304000,412000,430000,345000,375000,413000,657000,635000,378000,453000,
contraction: 679000,
forall_inst: 758000,1528000,1356000,1510000,1362000,
implies_neg1: 555000,
implies_neg2: 534000,
__local_input: 131000,
__normalized_input: 1565000,1410000,1191000,1180000,1090000,1174000,
rare_rewrite_bool-impl-elim: 5841000,10995000,11074000,11233000,11140000,
rare_rewrite_bool-and-de-morgan: 18341000,

