1; Draft.Scratch_smt_check_7_19061; 2026-04-10 13:47:09.856;
bind: 318000,391000,320000,449000,
cong: 117000,111000,208000,213000,176000,255000,281000,
refl: 27000,32000,90000,
symm: 125000,
false: 21000,
trans: 170000,298000,301000,
choice: 32000,35000,80000,
equiv2: 211000,155000,
or_neg: 264000,328000,
implies: 242000,
not_not: 175000,
parsing: 5010000,
evaluate: 308000,
subproof: 2031000,
equiv_pos2: 313000,301000,181000,346000,306000,57000,
resolution: 188000,243000,245000,251000,235000,311000,411000,466000,472000,403000,508000,452000,352000,319000,432000,269000,377000,
sko_forall: 3798000,
contraction: 446000,493000,
forall_inst: 1260000,1258000,1298000,
implies_neg1: 308000,
implies_neg2: 278000,
__local_input: 93000,
equiv_simplify: 321000,280000,
__normalized_input: 5889000,1033000,925000,
rare_rewrite_bool-impl-false1: 11181000,11661000,11209000,11938000,
rare_rewrite_bool-double-not-elim: 182000,272000,

