1; Draft.Scratch_smt_check_7_2487; 2026-04-10 13:47:09.990;
bind: 243000,250000,446000,408000,
cong: 208000,209000,
refl: 60000,62000,
trans: 271000,308000,262000,278000,
or_pos: 300000,546000,534000,508000,
implies: 445000,
parsing: 8750000,
aci_simp: 1941000,2043000,
subproof: 2961000,
equiv_pos2: 147000,277000,350000,315000,
not_equiv1: 96000,
not_equiv2: 112000,
reordering: 431000,872000,751000,793000,
resolution: 247000,280000,203000,258000,276000,134000,271000,233000,264000,267000,526000,443000,770000,945000,495000,446000,
contraction: 708000,
forall_inst: 914000,1660000,1455000,1471000,
implies_neg1: 626000,
implies_neg2: 639000,
__local_input: 149000,
__normalized_input: 1465000,1173000,1113000,1127000,1195000,
rare_rewrite_bool-impl-elim: 6251000,19329000,11818000,11577000,
rare_rewrite_bool-and-de-morgan: 11718000,11553000,

