1; Draft.Scratch_smt_check_7_12681; 2026-04-10 13:47:10.046;
bind: 255000,259000,565000,479000,571000,
cong: 136000,
refl: 44000,
trans: 139000,165000,
or_pos: 223000,434000,356000,615000,397000,
implies: 374000,
parsing: 15358000,
aci_simp: 1017000,
subproof: 6934000,
equiv_pos2: 147000,332000,380000,338000,457000,
reordering: 293000,568000,4534000,945000,567000,
resolution: 188000,212000,169000,220000,279000,246000,312000,275000,347000,368000,464000,303000,393000,431000,805000,696000,418000,500000,
contraction: 723000,
forall_inst: 772000,3816000,1516000,1473000,1479000,
implies_neg1: 553000,
implies_neg2: 533000,
__local_input: 161000,
__normalized_input: 1517000,1530000,1244000,4691000,1095000,1153000,
rare_rewrite_bool-impl-elim: 6302000,11488000,27169000,19133000,17848000,
rare_rewrite_bool-and-de-morgan: 19087000,

