1; Draft.Scratch_smt_check_7_718; 2026-04-10 13:49:15.746;
bind: 244000,226000,489000,440000,
cong: 89000,88000,100000,54000,70000,51000,46000,108000,89000,99000,49000,70000,56000,70000,194000,187000,88000,128000,111000,88000,
refl: 32000,21000,32000,23000,78000,37000,
symm: 84000,91000,228000,
trans: 217000,237000,454000,
implies: 218000,
parsing: 5956000,
subproof: 2279000,
equiv_pos2: 40000,101000,81000,130000,80000,257000,
reordering: 348000,
resolution: 174000,254000,219000,261000,261000,537000,581000,439000,496000,541000,
contraction: 350000,
forall_inst: 1459000,
implies_neg1: 619000,
implies_neg2: 653000,
__local_input: 299000,
__normalized_input: 12980000,4838000,1720000,1695000,
rare_rewrite_eq-symm: 202000,194000,364000,

