1; Draft.Scratch_smt_check_7_6131; 2026-04-10 13:47:39.408;
bind: 468000,482000,450000,456000,
cong: 251000,149000,204000,269000,254000,221000,213000,87000,171000,90000,248000,149000,191000,213000,89000,241000,254000,
refl: 57000,32000,26000,26000,54000,27000,27000,28000,
symm: 110000,122000,
trans: 453000,417000,446000,432000,428000,465000,
or_pos: 521000,
implies: 476000,
parsing: 7856000,
subproof: 2792000,
equiv_pos2: 404000,290000,145000,330000,
reordering: 735000,
resolution: 397000,554000,412000,359000,314000,757000,772000,448000,440000,
contraction: 713000,
forall_inst: 1493000,
implies_neg1: 737000,
implies_neg2: 700000,
__local_input: 122000,
connective_def: 607000,577000,
__normalized_input: 3547000,1126000,1107000,1187000,
rare_rewrite_bool-and-de-morgan: 11282000,11157000,
rare_rewrite_bool-double-not-elim: 437000,420000,

