1; Draft.Scratch_smt_check_7_668; 2026-04-10 13:46:50.948;
bind: 233000,293000,320000,299000,
cong: 199000,142000,82000,418000,149000,
refl: 56000,57000,
trans: 165000,10254000,460000,317000,274000,278000,
or_pos: 363000,626000,
implies: 205000,
parsing: 3781000,
aci_simp: 1956000,1935000,
subproof: 2199000,
equiv_pos2: 213000,234000,
reordering: 461000,331000,498000,
resolution: 135000,196000,250000,254000,363000,371000,345000,452000,396000,
contraction: 305000,
forall_inst: 1516000,1261000,
implies_neg1: 239000,
implies_neg2: 269000,
__local_input: 43000,
__normalized_input: 1232000,807000,823000,1000000,
rare_rewrite_eq-symm: 183000,188000,
rare_rewrite_bool-impl-elim: 11509000,11761000,
rare_rewrite_bool-and-de-morgan: 11227000,11251000,

