1; Draft.Scratch_smt_check_7_24474; 2026-04-10 13:43:45.329;
bind: 343000,378000,323000,424000,383000,
cong: 126000,90000,212000,87000,208000,91000,200000,184000,118000,
refl: 26000,36000,624000,35000,41000,55000,52000,38000,
symm: 109000,322000,392000,
trans: 244000,321000,302000,323000,241000,114000,348000,290000,328000,276000,339000,237000,284000,
equiv1: 155000,
equiv2: 161000,
or_pos: 287000,
implies: 191000,
not_not: 182000,
parsing: 10689000,
aci_simp: 1928000,1995000,1896000,
evaluate: 287000,
onepoint: 1890000,
qnt_join: 415000,
subproof: 1828000,
equiv_pos2: 257000,
not_equiv1: 141000,
not_equiv2: 147000,
reordering: 349000,
resolution: 229000,271000,237000,350000,241000,337000,337000,403000,364000,366000,366000,
contraction: 280000,
forall_inst: 1194000,1165000,
implies_neg1: 319000,
implies_neg2: 293000,
__local_input: 53000,
qnt_rm_unused: 569000,2069000,
equiv_simplify: 323000,294000,
__normalized_input: 1055000,1159000,888000,
rare_rewrite_eq-refl: 115000,
rare_rewrite_eq-symm: 127000,134000,
rare_rewrite_or-not-refl: 11588000,
rare_rewrite_bool-impl-elim: 11669000,
rare_rewrite_bool-and-de-morgan: 11371000,

