1; Draft.Scratch_smt_check_7_19740; 2026-04-10 13:47:39.596;
bind: 510000,606000,418000,738000,
cong: 221000,228000,89000,174000,154000,205000,
refl: 84000,48000,108000,
symm: 165000,304000,
trans: 483000,704000,
or_pos: 583000,
implies: 312000,
parsing: 2200000,
subproof: 4323000,
equiv_pos2: 247000,124000,247000,
reordering: 530000,
resolution: 614000,828000,848000,603000,775000,937000,641000,794000,
contraction: 636000,
forall_inst: 2160000,
implies_neg1: 622000,
implies_neg2: 1340000,
__local_input: 435000,
__normalized_input: 4337000,3916000,4814000,4495000,
rare_rewrite_bool-impl-elim: 22570000,22655000,

