1; Draft.Scratch_smt_check_7_19444; 2026-04-10 13:47:43.720;
bind: 316000,330000,338000,326000,
cong: 154000,80000,64000,52000,49000,56000,171000,81000,78000,62000,50000,52000,59000,148000,81000,64000,53000,50000,54000,171000,
refl: 69000,70000,
trans: 270000,207000,233000,274000,210000,236000,
or_pos: 264000,
implies: 263000,
parsing: 9679000,
aci_simp: 1132000,1119000,
subproof: 1974000,
equiv_pos2: 281000,91000,422000,
reordering: 343000,
resolution: 291000,394000,267000,260000,433000,495000,300000,319000,
contraction: 415000,
forall_inst: 1532000,
implies_neg1: 731000,
implies_neg2: 347000,
__local_input: 257000,
__normalized_input: 16317000,2660000,879000,936000,1084000,
rare_rewrite_bool-impl-elim: 6542000,19640000,
rare_rewrite_bool-and-de-morgan: 6627000,6185000,

