1; Draft.Scratch_smt_check_7_1022; 2026-04-10 13:45:02.640;
bind: 501000,486000,448000,485000,
cong: 250000,153000,291000,262000,449000,321000,83000,172000,115000,244000,148000,281000,106000,251000,335000,
refl: 56000,34000,25000,27000,57000,24000,23000,30000,
symm: 98000,103000,
trans: 421000,397000,448000,414000,511000,422000,
or_pos: 505000,
implies: 455000,
parsing: 32025000,
subproof: 3155000,
equiv_pos2: 345000,213000,140000,334000,
reordering: 893000,
resolution: 366000,524000,416000,341000,336000,706000,805000,426000,521000,
contraction: 717000,
forall_inst: 1658000,
implies_neg1: 755000,
implies_neg2: 692000,
__local_input: 120000,
connective_def: 547000,605000,
__normalized_input: 8029000,5422000,986000,1293000,
rare_rewrite_bool-and-de-morgan: 12557000,13228000,
rare_rewrite_bool-double-not-elim: 514000,409000,

