1; Draft.Scratch_smt_check_7_31464; 2026-04-10 13:47:10.330;
bind: 323000,311000,572000,313000,
cong: 84000,62000,199000,309000,234000,209000,206000,255000,
refl: 19000,39000,48000,52000,
symm: 123000,
false: 13000,
trans: 148000,263000,230000,249000,259000,307000,
choice: 89000,
equiv2: 117000,235000,
or_neg: 136000,308000,389000,303000,
or_pos: 222000,539000,
and_pos: 87000,
not_not: 122000,
parsing: 9664000,
aci_simp: 1176000,2014000,
evaluate: 370000,
equiv_pos2: 207000,442000,233000,289000,58000,
reordering: 141000,256000,852000,419000,
resolution: 108000,156000,201000,200000,235000,295000,158000,178000,251000,176000,148000,172000,290000,285000,335000,350000,528000,573000,
sko_forall: 2161000,
contraction: 599000,
forall_inst: 800000,780000,1590000,
equiv_simplify: 212000,368000,
__normalized_input: 4495000,4008000,3402000,1236000,1239000,
rare_rewrite_bool-impl-elim: 6369000,26357000,11757000,
rare_rewrite_bool-and-de-morgan: 6971000,11316000,
rare_rewrite_bool-double-not-elim: 226000,

