1; Draft.Scratch_smt_check_7_17520; 2026-04-10 13:43:17.563;
bind: 363000,207000,703000,339000,
cong: 210000,133000,296000,210000,359000,198000,
refl: 98000,48000,80000,172000,67000,
trans: 276000,309000,129000,151000,511000,580000,250000,246000,
or_pos: 348000,580000,389000,597000,
implies: 742000,
parsing: 24644000,
aci_simp: 1594000,1048000,2239000,1852000,
subproof: 2477000,
equiv_pos2: 246000,279000,484000,267000,
reordering: 449000,1048000,978000,452000,1055000,
resolution: 159000,262000,322000,327000,180000,240000,276000,991000,932000,456000,562000,615000,315000,436000,414000,
contraction: 1063000,
forall_inst: 933000,1249000,1705000,1373000,
implies_neg1: 959000,
implies_neg2: 1132000,
__local_input: 2376000,
__normalized_input: 1532000,1663000,851000,5639000,836000,1822000,
rare_rewrite_bool-impl-elim: 6338000,11369000,12109000,20776000,
rare_rewrite_bool-and-de-morgan: 5749000,21428000,11139000,11273000,

